,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
31,36148,World Liberty Financial USD,USD1,usd1,774,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,3284367839.298764,3284367839.298764,False,3283657619.88,,32,,,,2026-01-02T13:34:00.000Z,0.9997837576517452,941325403.8231188,-34.0219,0.00607138,0.01249518,-0.07428199,0.04053916,0.03538534,-0.00136519,3283657619.8846617,0.1083,3283657619.88,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-01-02 13:36:01.529495
32,27075,Mantle,MNT,mantle,214,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6146305758.0,,33,3252944055.64,3214756449.7869434,,2026-01-02T13:34:00.000Z,0.9882606017195881,39528514.26410351,4.9625,0.47003197,2.41686171,-5.21319095,-6.86595599,-22.97665513,-49.07861286,3214756449.7838216,0.106,6146305758.11,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-01-02 13:36:01.529495
33,22974,Bittensor,TAO,bittensor,233,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10559065.21939271,21000000.0,False,5116346612.37,,34,,,,2026-01-02T13:34:00.000Z,243.6355529701738,107289739.54211137,76.4066,0.85926302,9.01900706,9.4820897,-14.5123311,-48.07208011,-23.25697917,2572563693.574872,0.0848,5116346612.37,,2026-01-02T13:34:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-01-02 13:36:01.529495
34,11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,698995855.3084326,919992035.9787906,False,3210264809.4,,35,,,,2026-01-02T13:35:00.000Z,3.4894484776547015,28975563.10320709,-14.7024,0.0379005,0.18571423,1.10108006,-3.94777425,-18.08243589,-36.60426016,2439110023.192956,0.0804,3210264809.4,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-01-02 13:36:01.529495
35,24478,Pepe,PEPE,pepe,636,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,2403013607.49,,36,,,,2026-01-02T13:35:00.000Z,5.712078206473388e-06,1366803445.8682323,636.6369,6.47864999,37.5892604,41.69728335,19.79420563,-6.58495558,-42.31164649,2403013607.494477,0.0792,2403013607.49,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-01-02 13:36:01.529495
36,3897,OKB,OKB,okb,198,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2333884125.94,,37,246638974.0,27410799345.59305,,2026-01-02T13:34:00.000Z,111.13733933061629,18305305.80657888,-14.2,0.31194712,1.14376723,2.76091833,4.7987602,-17.99947842,-49.9308555,2333884125.942942,0.077,2333884125.94,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-01-02 13:36:01.529495
37,7278,Aave,AAVE,aave,1219,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15311211.97732451,16000000.0,False,2432156206.92,,38,,,0.07075143,2026-01-02T13:34:00.000Z,152.00976293269608,158506844.04913807,-2.9757,1.08602718,4.7408742,-2.94239793,-21.60331935,-29.01060123,-46.46229414,2327453702.8853555,0.0767,2432156206.92,32896209046.0,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-01-02 13:36:01.529495
38,6535,NEAR Protocol,NEAR,near-protocol,604,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1284071623.0,1284071623.0,False,2105745464.75,,39,1209202633.0,1982968017.3584826,,2026-01-02T13:34:00.000Z,1.639897204357545,180909093.74113482,51.7029,0.56342173,6.94439361,7.4257133,-8.75840176,-18.45115539,-44.51415444,2105745464.7525556,0.0694,2105745464.75,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
39,35491,MemeCore,M,memecore,106,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1252402297.5129397,5319719070.020165,False,8136563629.17,,40,,,,2026-01-02T13:35:00.000Z,1.5295100215015887,15312475.92561363,18.898,0.67260374,-9.52021541,11.22155388,16.78219056,-35.75620752,-30.06441999,1915561864.9976554,0.0632,15295100215.02,,2026-01-02T13:35:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-01-02 13:36:01.529495
40,1321,Ethereum Classic,ETC,ethereum-classic,687,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154962795.89129126,210700000.0,False,2570238773.24,,41,,,,2026-01-02T13:34:00.000Z,12.198570352354217,74065588.16554414,-2.497,0.72989499,5.15701567,2.61848861,-12.25807492,-20.54993266,-37.45541788,1890324567.6774235,0.0623,2570238773.24,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
41,36341,Aster,ASTER,aster,394,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2495479180.108494,7922139508.108494,False,5827866973.72,,42,,,,2026-01-02T13:34:00.000Z,0.7356430630577809,119968457.21213453,37.3066,1.79159455,5.29697951,4.6167963,-31.48778727,-26.7622444,-63.74812188,1835781947.8519323,0.0605,5885144504.46,,2026-01-02T13:34:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-01-02 13:36:01.529495
42,5176,Tether Gold,XAUt,tether-gold,306,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,409217.6417,520089.3,False,2278350772.36,,43,48450.0,212244502.85888487,0.79190732,2026-01-02T13:34:00.000Z,4380.691493475436,149646490.03386778,13.7996,-0.42058976,1.19268356,-3.16517428,3.90188495,9.30787815,12.57935889,1792656241.9752686,0.0591,2278350772.36,2263719766.0,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-01-02 13:36:01.529495
43,30171,Ethena,ENA,ethena,407,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3395836550.1,,44,1479139274.0,334861013.95626575,0.26864378,2026-01-02T13:35:00.000Z,0.2263891033402888,163829020.92559633,87.1425,1.55631788,10.84259638,6.83268892,-18.38386737,-36.06254393,-61.88204049,1741073697.8764086,0.0574,3395836550.1,6480975255.10172,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2026-01-02 13:36:01.529495
44,35697,Pi,PI,pi,67,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8378400979.879229,100000000000.0,False,20488807164.93,,45,8378341122.88,1716622156.2865849,,2026-01-02T13:35:00.000Z,0.2048880716492607,7958822.78821956,1.5798,0.0075222,0.70848318,-0.15584441,-11.96318642,-14.56157391,-21.47783483,1716634420.2717314,0.0566,20488807164.93,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:36:01.529495
45,8916,Internet Computer,ICP,internet-computer,392,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,546093290.848662,546093290.848662,True,1644508129.28,,46,546093276.3,1644508085.4672449,,2026-01-02T13:34:00.000Z,3.0114051149090204,105038931.46820283,-32.953,0.33221116,3.42440183,-0.41000318,-18.862666,-23.25487241,-33.28580568,1644508129.2791603,0.0542,1644508129.28,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
46,4705,PAX Gold,PAXG,pax-gold,331,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,370506.297,370506.297,True,1624075472.41,,47,,,,2026-01-02T13:34:00.000Z,4383.395061191429,181486589.8634558,43.2966,-0.42424133,1.033014,-3.43350547,3.67236269,9.28072019,12.49416712,1624075472.4101248,0.0535,1624075472.41,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-01-02 13:36:01.529495
47,33793,Global Dollar,USDG,global-dollar-usdg,36,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1529283030.069493,1529283030.069493,False,1528326529.19,,48,10750140.0,10743416.248948038,,2026-01-02T13:34:00.000Z,0.9993745429313513,11969712.53838302,-11.7447,-0.01680184,-0.02689391,-0.04228998,-0.05969524,-0.04927609,-0.04423043,1528326529.1883717,0.0504,1528326529.19,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2026-01-02 13:36:01.529495
48,39064,Midnight,NIGHT,midnight-network,161,2025-12-08T02:23:02.000Z,"['privacy', 'zero-knowledge-proofs', 'cardano-ecosystem', 'bnb-chain-ecosystem', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",24000000000.0,16607399401.0,24000000000.0,False,2108418288.09,,49,10800000000.0,948788229.6411072,,2026-01-02T13:34:00.000Z,0.08785076200380622,50099051.755722,-8.4956,-0.21535846,2.27507202,10.55414756,-80.48829137,-80.48829137,-80.48829137,1458972692.2794049,0.0481,2108418288.09,,2026-01-02T13:34:00.000Z,2010.0,Cardano,ADA,cardano,0691b2fecca1ac4f53cb6dfb00b7013e561d1f34403b957cbb5af1fa4e49474854,2026-01-02 13:36:01.529495
49,2087,KuCoin Token,KCS,kucoin-token,66,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'made-in-china']",200000000.0,132155021.73556715,142155021.73556715,False,1548716444.19,,50,,,,2026-01-02T13:34:00.000Z,10.894560215170541,1556342.69262602,1.2513,0.13375193,1.45034042,0.17548359,6.46841441,-14.98365546,-31.94627656,1439770842.0353081,0.0475,2178912043.03,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,2026-01-02 13:36:01.529495
50,13502,Worldcoin,WLD,worldcoin-org,514,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2665727082.6167107,10000000000.0,False,5391253286.22,,51,2665727082.62,1437160989.433974,,2026-01-02T13:34:00.000Z,0.5391253286219629,97619286.54458857,44.3518,2.67830531,9.80350534,8.61550673,-14.67958813,-31.41640292,-58.25532274,1437160989.4322007,0.0474,5391253286.22,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2026-01-02 13:36:01.529495
51,33038,Sky,SKY,sky,198,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,22947755713.651157,23462665147.365967,False,1466670343.19,,52,,,,2026-01-02T13:34:00.000Z,0.06251081596967818,12840653.70970236,6.3289,-0.02363778,5.98506778,-9.62542041,14.44579565,15.64447304,-7.00964715,1434482934.3331785,0.0473,1466670343.16,,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-01-02 13:36:01.529495
52,21794,Aptos,APT,aptos,609,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,750691489.2525864,1190919735.1464016,True,2187055971.44,,53,130000000.0,238737563.8308273,,2026-01-02T13:34:00.000Z,1.8364427986986716,115941683.57089363,63.7178,0.31131629,6.86188057,8.20754842,-7.76159628,-40.85612141,-64.47931927,1378601979.4822934,0.0455,2187055971.44,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
53,34387,Ripple USD,RLUSD,ripple-usd,58,2024-12-18T07:22:18.000Z,"['stablecoin', 'usd-stablecoin', 'fiat-stablecoin']",,1336131273.6531372,1336131273.6531372,True,1335451389.11,,54,53100129.55,53073109.78186113,,2026-01-02T13:34:00.000Z,0.9994911543838433,42867723.77797531,-15.6683,-0.01074657,-0.00118708,-0.03586995,-0.04971835,-0.07657202,-0.00030224,1335451389.111929,0.044,1335451389.11,,2026-01-02T13:34:00.000Z,52.0,XRP Ledger,XRP,xrp,524C555344000000000000000000000000000000.rMxCKbEDwqr76QuheSUMdEGf4B9xJ8m5De,2026-01-02 13:36:01.529495
54,21159,Ondo,ONDO,ondo-finance,398,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,3159107529.0,10000000000.0,False,4009185144.09,,55,,,0.65668145,2026-01-02T13:34:00.000Z,0.4009185144086371,61027866.99715541,15.8453,0.63193724,10.23055063,5.12925524,-20.96940359,-37.35105929,-56.66168363,1266544697.3838205,0.0418,4009185144.09,1928704850.0,2026-01-02T13:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2026-01-02 13:36:01.529495
55,20396,Kaspa,KAS,kaspa,213,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",28704026601.0,27075339110.203262,27075339110.203262,False,1218453106.39,,56,27074999938.41,1218437842.8759642,,2026-01-02T13:35:00.000Z,0.04500232116888853,19786213.02536013,-2.9493,0.42576382,5.46549921,-1.24769431,-21.19091675,-8.51598541,-42.0289162,1218453106.393936,0.0402,1291747823.94,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:36:01.529495
56,28321,Polygon (prev. MATIC),POL,polygon-ecosystem-token,594,2023-10-30T14:43:57.000Z,"['ethereum-ecosystem', 'layer-2', 'binance-ecosystem', 'binance-listing']",,10564209316.252495,10564209326.252495,False,1162276561.14,,57,10496230782.91,1154797547.3151155,,2026-01-02T13:35:00.000Z,0.11002021308404927,71815476.01360591,28.2279,1.16355265,10.31795286,4.41428342,-14.8117466,-39.26227622,-53.71058966,1162276560.038598,0.0383,1162276561.14,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,2026-01-02 13:36:01.529495
57,11841,Arbitrum,ARB,arbitrum,1229,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosystem', 'osmosis-ecosystem', 'modular-blockchain', 'egirl-capital-portfolio', 'binance-ecosystem', 'binance-listing']",,5719286371.0,10000000000.0,False,2024172318.53,,58,,,,2026-01-02T13:35:00.000Z,0.2024172318526527,98572608.84893908,51.7887,0.40225644,6.95565482,5.43965208,-6.3219656,-28.16020774,-53.68967817,1157682115.3904238,0.0382,2024172318.53,,2026-01-02T13:35:00.000Z,11841.0,Arbitrum,ARB,arbitrum,0x912CE59144191C1204E64559FE8253a0e49E6548,2026-01-02 13:36:01.529495
58,4030,Algorand,ALGO,algorand,554,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'algorand-ecosystem', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",10000000000.0,8837147146.08003,10000000000.0,False,1240846837.98,,59,8837121660.78,1096551446.9655302,,2026-01-02T13:35:00.000Z,0.12408468379836064,36382292.24685707,10.979,0.80916384,8.77783996,5.02561971,-11.2206194,-26.28319345,-43.73898859,1096554609.3009257,0.0362,1240846837.98,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:36:01.529495
59,2280,Filecoin,FIL,filecoin,674,2017-12-13T00:00:00.000Z,"['mineable', 'ai-big-data', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,732787835.0,1958605524.0,False,2797041456.36,,60,,,,2026-01-02T13:34:00.000Z,1.4280779983947876,343114803.7317157,241.6221,-0.0109618,7.03939075,14.8729975,-9.04908084,-7.63482757,-38.92279741,1046478184.6548499,0.0345,2797041456.36,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
60,3794,Cosmos,ATOM,cosmos,942,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'communications-social-media', 'content-creation', 'defi', 'interoperability', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'alleged-sec-securities', 'binance-ecosystem', 'binance-listing']",,485802530.0,485802530.0,True,1027498735.53,,61,,,,2026-01-02T13:34:00.000Z,2.115054311319248,56335038.56451849,41.7116,0.79775722,8.25027103,4.28190837,-10.37105068,-23.91308907,-49.01016681,1027498735.5262983,0.0339,1027498735.53,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
61,35336,OFFICIAL TRUMP,TRUMP,official-trump,679,2025-01-18T04:19:35.000Z,"['memes', 'solana-ecosystem', 'political-memes', 'celebrity-memes', 'made-in-america', 'moonshot', 'binance-ecosystem', 'binance-listing']",999999993.45,199999180.22121,999999207.133986,False,4980427563.41,,62,200000000.0,996086302.4440904,,2026-01-02T13:34:00.000Z,4.980431512220452,209765978.83693308,8.3957,1.05131581,5.48369334,1.13306883,-17.89412334,-35.03476111,-35.62109788,996082219.5919716,0.0328,4980431479.6,,2026-01-02T13:34:00.000Z,5426.0,Solana,SOL,solana,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,2026-01-02 13:36:01.529495
62,2634,XDC Network,XDC,xdc-network,200,2018-04-12T00:00:00.000Z,"['pos', 'enterprise-solutions', 'masternodes', 'smart-contracts', 'xdc-ecosystem', 'real-world-assets-protocols', 'layer-1', 'iso-20022']",,19082941597.07,38043141176.25,False,1967632941.79,,63,19082936996.12,986990408.7516596,,2026-01-02T13:34:00.000Z,0.05172109560243989,24187568.38491326,-19.4681,0.14831121,1.69706316,3.77886167,-0.12956483,-6.67353409,-31.59421388,986990646.7178345,0.0325,1967632941.79,,2026-01-02T13:34:00.000Z,,,,,,2026-01-02 13:36:01.529495
